"predictions","Actual","predictions_type","AUC","Fold","Model"
"0",0,"testing",0.75,3,"4KNN"
"1",1,"testing",0.75,3,"4KNN"
"1",1,"testing",0.75,3,"4KNN"
"0",0,"testing",0.75,3,"4KNN"
"0",0,"testing",0.75,3,"4KNN"
"1",1,"testing",0.75,3,"4KNN"
"1",1,"testing",0.75,3,"4KNN"
"1",1,"testing",0.75,3,"4KNN"
"1",0,"testing",0.75,3,"4KNN"
"0",0,"testing",0.75,3,"4KNN"
"1",0,"testing",0.75,3,"4KNN"
"0",0,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"0",1,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"1",0,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"0",1,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"1",0,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"1",0,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"1",0,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"0",1,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"1",0,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"1",1,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"0",0,"training",0.91304347826087,3,"5SVM"
"0",0,"testing",0.666666666666667,3,"5SVM"
"0",1,"testing",0.666666666666667,3,"5SVM"
"0",0,"testing",0.666666666666667,3,"5SVM"
"0",0,"testing",0.666666666666667,3,"5SVM"
"1",0,"testing",0.666666666666667,3,"5SVM"
"0",0,"testing",0.666666666666667,3,"5SVM"
"1",0,"testing",0.666666666666667,3,"5SVM"
"0",0,"testing",0.666666666666667,3,"5SVM"
"0",1,"testing",0.666666666666667,3,"5SVM"
"1",1,"testing",0.666666666666667,3,"5SVM"
"0",0,"testing",0.666666666666667,3,"5SVM"
"0",0,"testing",0.666666666666667,3,"5SVM"
"1",1,"testing",0.666666666666667,3,"5SVM"
"1",1,"testing",0.666666666666667,3,"5SVM"
"1",1,"testing",0.666666666666667,3,"5SVM"
"1",0,"testing",0.666666666666667,3,"5SVM"
"0",0,"testing",0.666666666666667,3,"5SVM"
"1",0,"testing",0.666666666666667,3,"5SVM"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"1",0,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",0,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"1",0,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",0,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"1",0,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",0,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"1",0,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",0,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",0,"training",0.858695652173913,3,"6Decision Tree"
"1",0,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"0",1,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"1",0,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"1",1,"training",0.858695652173913,3,"6Decision Tree"
"1",0,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"training",0.858695652173913,3,"6Decision Tree"
"0",0,"testing",0.75,3,"6Decision Tree"
"1",1,"testing",0.75,3,"6Decision Tree"
"0",0,"testing",0.75,3,"6Decision Tree"
"0",0,"testing",0.75,3,"6Decision Tree"
"1",0,"testing",0.75,3,"6Decision Tree"
"0",0,"testing",0.75,3,"6Decision Tree"
"1",0,"testing",0.75,3,"6Decision Tree"
"0",0,"testing",0.75,3,"6Decision Tree"
"0",1,"testing",0.75,3,"6Decision Tree"
"1",1,"testing",0.75,3,"6Decision Tree"
"0",0,"testing",0.75,3,"6Decision Tree"
"0",0,"testing",0.75,3,"6Decision Tree"
"1",1,"testing",0.75,3,"6Decision Tree"
"1",1,"testing",0.75,3,"6Decision Tree"
"1",1,"testing",0.75,3,"6Decision Tree"
"1",0,"testing",0.75,3,"6Decision Tree"
"0",0,"testing",0.75,3,"6Decision Tree"
"1",0,"testing",0.75,3,"6Decision Tree"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"testing",0.666666666666667,3,"7Random Forest"
"0",1,"testing",0.666666666666667,3,"7Random Forest"
"0",0,"testing",0.666666666666667,3,"7Random Forest"
"0",0,"testing",0.666666666666667,3,"7Random Forest"
"1",0,"testing",0.666666666666667,3,"7Random Forest"
"0",0,"testing",0.666666666666667,3,"7Random Forest"
"1",0,"testing",0.666666666666667,3,"7Random Forest"
"0",0,"testing",0.666666666666667,3,"7Random Forest"
"0",1,"testing",0.666666666666667,3,"7Random Forest"
"1",1,"testing",0.666666666666667,3,"7Random Forest"
"0",0,"testing",0.666666666666667,3,"7Random Forest"
"0",0,"testing",0.666666666666667,3,"7Random Forest"
"1",1,"testing",0.666666666666667,3,"7Random Forest"
"1",1,"testing",0.666666666666667,3,"7Random Forest"
"1",1,"testing",0.666666666666667,3,"7Random Forest"
"1",0,"testing",0.666666666666667,3,"7Random Forest"
"0",0,"testing",0.666666666666667,3,"7Random Forest"
"1",0,"testing",0.666666666666667,3,"7Random Forest"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"testing",0.666666666666667,3,"8XGBoost"
"0",1,"testing",0.666666666666667,3,"8XGBoost"
"0",0,"testing",0.666666666666667,3,"8XGBoost"
"0",0,"testing",0.666666666666667,3,"8XGBoost"
"1",0,"testing",0.666666666666667,3,"8XGBoost"
"0",0,"testing",0.666666666666667,3,"8XGBoost"
"1",0,"testing",0.666666666666667,3,"8XGBoost"
"0",0,"testing",0.666666666666667,3,"8XGBoost"
"0",1,"testing",0.666666666666667,3,"8XGBoost"
"1",1,"testing",0.666666666666667,3,"8XGBoost"
"0",0,"testing",0.666666666666667,3,"8XGBoost"
"0",0,"testing",0.666666666666667,3,"8XGBoost"
"1",1,"testing",0.666666666666667,3,"8XGBoost"
"1",1,"testing",0.666666666666667,3,"8XGBoost"
"1",1,"testing",0.666666666666667,3,"8XGBoost"
"1",0,"testing",0.666666666666667,3,"8XGBoost"
"0",0,"testing",0.666666666666667,3,"8XGBoost"
"1",0,"testing",0.666666666666667,3,"8XGBoost"
"0",0,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"1",1,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"0",0,"training",1,3,"9LightGBM"
"0",0,"testing",0.666666666666667,3,"9LightGBM"
"0",1,"testing",0.666666666666667,3,"9LightGBM"
"0",0,"testing",0.666666666666667,3,"9LightGBM"
"0",0,"testing",0.666666666666667,3,"9LightGBM"
"1",0,"testing",0.666666666666667,3,"9LightGBM"
"0",0,"testing",0.666666666666667,3,"9LightGBM"
"1",0,"testing",0.666666666666667,3,"9LightGBM"
"0",0,"testing",0.666666666666667,3,"9LightGBM"
"0",1,"testing",0.666666666666667,3,"9LightGBM"
"1",1,"testing",0.666666666666667,3,"9LightGBM"
"0",0,"testing",0.666666666666667,3,"9LightGBM"
"0",0,"testing",0.666666666666667,3,"9LightGBM"
"1",1,"testing",0.666666666666667,3,"9LightGBM"
"1",1,"testing",0.666666666666667,3,"9LightGBM"
"1",1,"testing",0.666666666666667,3,"9LightGBM"
"1",0,"testing",0.666666666666667,3,"9LightGBM"
"0",0,"testing",0.666666666666667,3,"9LightGBM"
"1",0,"testing",0.666666666666667,3,"9LightGBM"
"0",0,"training",1,4,"1Logistic Regression"
"1",1,"training",1,4,"1Logistic Regression"
"0",0,"training",1,4,"1Logistic Regression"
"0",0,"training",1,4,"1Logistic Regression"
"1",1,"training",1,4,"1Logistic Regression"
"1",1,"training",1,4,"1Logistic Regression"
"0",0,"training",1,4,"1Logistic Regression"
"0",0,"training",1,4,"1Logistic Regression"
"1",1,"training",1,4,"1Logistic Regression"
"0",0,"training",1,4,"1Logistic Regression"
"1",1,"training",1,4,"1Logistic Regression"
"1",1,"training",1,4,"1Logistic Regression"
"0",0,"training",1,4,"1Logistic Regression"
"0",0,"training",1,4,"1Logistic Regression"
"0",0,"training",1,4,"1Logistic Regression"
"0",0,"training",1,4,"1Logistic Regression"
"1",1,"training",1,4,"1Logistic Regression"
"1",1,"training",1,4,"1Logistic Regression"
"1",1,"training",1,4,"1Logistic Regression"
"1",1,"training",1,4,"1Logistic Regression"
"0",0,"training",1,4,"1Logistic Regression"
"1",1,"training",1,4,"1Logistic Regression"
"1",1,"training",1,4,"1Logistic Regression"
"1",1,"training",1,4,"1Logistic Regression"
"1",1,"training",1,4,"1Logistic Regression"
"0",0,"training",1,4,"1Logistic Regression"
"0",0,"training",1,4,"1Logistic Regression"
